"DateTime","Players","Average Players"
"2023-12-27 00:00:00",18070,103654
"2023-12-27 01:00:00",28049,103677
"2023-12-27 02:00:00",50249,103705
"2023-12-27 03:00:00",64352,103799
"2023-12-27 04:00:00",104167,103915
"2023-12-27 05:00:00",108834,104026
"2023-12-27 06:00:00",103842,104120
"2023-12-27 07:00:00",114213,104205
"2023-12-27 08:00:00",135471,104276
"2023-12-27 09:00:00",136767,104318
"2023-12-27 10:00:00",140605,104340
"2023-12-27 11:00:00",177631,104363
"2023-12-27 12:00:00",223945,104371
"2023-12-27 13:00:00",255725,104353
"2023-12-27 14:00:00",255610,104374
"2023-12-27 15:00:00",205575,104436
"2023-12-27 16:00:00",120427,104636
"2023-12-27 17:00:00",71555,104878
"2023-12-27 18:00:00",46450,104993
"2023-12-27 19:00:00",33237,105064
"2023-12-27 20:00:00",25652,105102
"2023-12-27 21:00:00",21972,105123
"2023-12-27 22:00:00",18433,105128
"2023-12-27 23:00:00",15175,105126
"2023-12-28 00:00:00",18784,105127
"2023-12-28 01:00:00",29326,105148
"2023-12-28 02:00:00",53752,105215
"2023-12-28 03:00:00",68845,105275
"2023-12-28 04:00:00",108078,105310
"2023-12-28 05:00:00",111901,105218
"2023-12-28 06:00:00",107197,105227
"2023-12-28 07:00:00",117155,105481
"2023-12-28 08:00:00",137833,105730
"2023-12-28 09:00:00",139342,105796
"2023-12-28 10:00:00",143434,105835
"2023-12-28 11:00:00",179973,105977
"2023-12-28 12:00:00",225895,106180
"2023-12-28 13:00:00",258780,106213
"2023-12-28 14:00:00",258852,105842
"2023-12-28 15:00:00",211941,105487
"2023-12-28 16:00:00",127250,105808
"2023-12-28 17:00:00",74644,106784
"2023-12-28 18:00:00",48374,107693
"2023-12-28 19:00:00",34255,108348
"2023-12-28 20:00:00",26039,108780
"2023-12-28 21:00:00",21907,109072
"2023-12-28 22:00:00",18296,109280
"2023-12-28 23:00:00",15089,109433
"2023-12-29 00:00:00",19172,109541
"2023-12-29 01:00:00",30451,109626
"2023-12-29 02:00:00",54365,109810
"2023-12-29 03:00:00",68838,109941
"2023-12-29 04:00:00",104316,110111
"2023-12-29 05:00:00",111196,110051
"2023-12-29 06:00:00",114359,110879
"2023-12-29 07:00:00",124348,112257
"2023-12-29 08:00:00",139214,113499
"2023-12-29 09:00:00",139720,114285
"2023-12-29 10:00:00",147275,114959
"2023-12-29 11:00:00",185904,114989
"2023-12-29 12:00:00",226031,114738
"2023-12-29 13:00:00",245891,114134
"2023-12-29 14:00:00",245404,113412
"2023-12-29 15:00:00",219968,112977
"2023-12-29 16:00:00",157607,112983
"2023-12-29 17:00:00",103369,113223
"2023-12-29 18:00:00",69278,113506
"2023-12-29 19:00:00",48270,113685
"2023-12-29 20:00:00",35702,113857
"2023-12-29 21:00:00",28925,113986
"2023-12-29 22:00:00",23502,114078
"2023-12-29 23:00:00",18722,114143
"2023-12-30 00:00:00",21770,114185
"2023-12-30 01:00:00",36479,114256
"2023-12-30 02:00:00",58907,114311
"2023-12-30 03:00:00",76076,114394
"2023-12-30 04:00:00",102851,114350
"2023-12-30 05:00:00",136102,114501
"2023-12-30 06:00:00",157494,114987
"2023-12-30 07:00:00",165289,115446
"2023-12-30 08:00:00",165595,115656
"2023-12-30 09:00:00",161116,115783
"2023-12-30 10:00:00",146526,115494
"2023-12-30 11:00:00",178009,114927
"2023-12-30 12:00:00",211411,113906
"2023-12-30 13:00:00",227566,112533
"2023-12-30 14:00:00",228102,111097
"2023-12-30 15:00:00",208500,109732
"2023-12-30 16:00:00",154479,108712
"2023-12-30 17:00:00",104750,108193
"2023-12-30 18:00:00",69904,108314
"2023-12-30 19:00:00",50384,108724
"2023-12-30 20:00:00",37393,109058
"2023-12-30 21:00:00",30112,109328
"2023-12-30 22:00:00",24422,109526
"2023-12-30 23:00:00",19274,109666
"2023-12-31 00:00:00",21837,109736
"2023-12-31 01:00:00",36630,109737
"2023-12-31 02:00:00",58819,109678
"2023-12-31 03:00:00",75377,109544
"2023-12-31 04:00:00",97379,109309
"2023-12-31 05:00:00",134106,109183
"2023-12-31 06:00:00",155322,108935
"2023-12-31 07:00:00",160784,108709
"2023-12-31 08:00:00",160327,108641
"2023-12-31 09:00:00",151200,108558
"2023-12-31 10:00:00",130159,108555
"2023-12-31 11:00:00",148782,108483
"2023-12-31 12:00:00",171526,108642
"2023-12-31 13:00:00",184903,109142
"2023-12-31 14:00:00",185102,109675
