DateTime,Players
08/12/2014 0:00,7308
09/12/2014 0:00,6853
10/12/2014 0:00,6859
11/12/2014 0:00,7207
12/12/2014 0:00,7876
13/12/2014 0:00,8182
14/12/2014 0:00,7230
15/12/2014 0:00,6965
16/12/2014 0:00,7085
17/12/2014 0:00,7122
18/12/2014 0:00,7208
19/12/2014 0:00,7620
20/12/2014 0:00,7630
21/12/2014 0:00,7500
22/12/2014 0:00,7181
23/12/2014 0:00,6997
24/12/2014 0:00,6463
25/12/2014 0:00,7119
26/12/2014 0:00,7506
27/12/2014 0:00,7524
28/12/2014 0:00,7274
29/12/2014 0:00,7384
30/12/2014 0:00,7314
31/12/2014 0:00,7093
01/01/2015 0:00,7990
02/01/2015 0:00,7556
03/01/2015 0:00,7609
04/01/2015 0:00,7088
05/01/2015 0:00,7136
06/01/2015 0:00,7136
07/01/2015 0:00,6883
08/01/2015 0:00,7379
09/01/2015 0:00,7716
10/01/2015 0:00,7856
11/01/2015 0:00,6787
12/01/2015 0:00,6435
13/01/2015 0:00,6479
14/01/2015 0:00,6311
15/01/2015 0:00,6806
16/01/2015 0:00,7259
17/01/2015 0:00,7757
18/01/2015 0:00,6587
19/01/2015 0:00,6501
20/01/2015 0:00,6741
21/01/2015 0:00,6859
22/01/2015 0:00,7251
23/01/2015 0:00,7794
24/01/2015 0:00,8029
25/01/2015 0:00,6898
26/01/2015 0:00,6224
27/01/2015 0:00,6737
28/01/2015 0:00,6600
29/01/2015 0:00,6979
30/01/2015 0:00,7549
31/01/2015 0:00,8026
01/02/2015 0:00,7997
02/02/2015 0:00,6642
03/02/2015 0:00,6167
04/02/2015 0:00,6313
05/02/2015 0:00,6611
06/02/2015 0:00,6611
07/02/2015 0:00,6611
08/02/2015 0:00,6611
09/02/2015 0:00,6611
10/02/2015 0:00,2169
11/02/2015 0:00,1205
12/02/2015 0:00,1205
13/02/2015 0:00,6801
14/02/2015 0:00,7218
15/02/2015 0:00,6102
16/02/2015 0:00,
17/02/2015 0:00,6303
18/02/2015 0:00,6233
19/02/2015 0:00,6385
20/02/2015 0:00,6171
21/02/2015 0:00,7078
22/02/2015 0:00,6275
23/02/2015 0:00,6224
24/02/2015 0:00,5632
25/02/2015 0:00,
26/02/2015 0:00,
27/02/2015 0:00,
28/02/2015 0:00,
01/03/2015 0:00,7378
02/03/2015 0:00,
03/03/2015 0:00,
04/03/2015 0:00,
05/03/2015 0:00,
06/03/2015 0:00,
07/03/2015 0:00,
08/03/2015 0:00,
09/03/2015 0:00,
10/03/2015 0:00,
11/03/2015 0:00,
12/03/2015 0:00,
13/03/2015 0:00,
14/03/2015 0:00,
15/03/2015 0:00,
16/03/2015 0:00,
17/03/2015 0:00,
18/03/2015 0:00,
19/03/2015 0:00,
20/03/2015 0:00,
21/03/2015 0:00,
22/03/2015 0:00,
23/03/2015 0:00,
24/03/2015 0:00,
25/03/2015 0:00,
26/03/2015 0:00,
27/03/2015 0:00,
28/03/2015 0:00,
29/03/2015 0:00,
30/03/2015 0:00,
31/03/2015 0:00,
01/04/2015 0:00,7082
02/04/2015 0:00,
03/04/2015 0:00,
04/04/2015 0:00,
05/04/2015 0:00,
06/04/2015 0:00,
07/04/2015 0:00,
08/04/2015 0:00,
09/04/2015 0:00,
10/04/2015 0:00,
11/04/2015 0:00,
12/04/2015 0:00,
13/04/2015 0:00,
14/04/2015 0:00,
15/04/2015 0:00,
16/04/2015 0:00,
17/04/2015 0:00,
18/04/2015 0:00,
19/04/2015 0:00,6047
20/04/2015 0:00,5403
21/04/2015 0:00,5233
22/04/2015 0:00,5327
23/04/2015 0:00,5207
24/04/2015 0:00,5117
25/04/2015 0:00,5597
26/04/2015 0:00,5974
27/04/2015 0:00,5229
28/04/2015 0:00,5108
29/04/2015 0:00,4990
30/04/2015 0:00,5225
01/05/2015 0:00,5428
02/05/2015 0:00,5364
03/05/2015 0:00,5747
04/05/2015 0:00,5125
05/05/2015 0:00,4842
06/05/2015 0:00,4815
07/05/2015 0:00,4749
08/05/2015 0:00,4893
09/05/2015 0:00,4870
10/05/2015 0:00,5118
11/05/2015 0:00,4502
12/05/2015 0:00,4457
13/05/2015 0:00,4465
14/05/2015 0:00,4597
15/05/2015 0:00,4616
16/05/2015 0:00,4766
17/05/2015 0:00,4990
18/05/2015 0:00,4373
19/05/2015 0:00,4390
20/05/2015 0:00,4299
21/05/2015 0:00,4279
22/05/2015 0:00,4470
23/05/2015 0:00,4653
24/05/2015 0:00,4776
25/05/2015 0:00,4639
26/05/2015 0:00,4305
27/05/2015 0:00,4247
28/05/2015 0:00,4192
29/05/2015 0:00,4313
30/05/2015 0:00,4455
31/05/2015 0:00,4739
01/06/2015 0:00,4279
02/06/2015 0:00,4170
03/06/2015 0:00,3547
04/06/2015 0:00,4004
05/06/2015 0:00,3849
06/06/2015 0:00,3774
07/06/2015 0:00,4331
08/06/2015 0:00,4027
09/06/2015 0:00,3951
10/06/2015 0:00,4033
11/06/2015 0:00,3735
12/06/2015 0:00,3762
13/06/2015 0:00,3669
14/06/2015 0:00,4018
15/06/2015 0:00,3762
16/06/2015 0:00,3980
17/06/2015 0:00,3979
18/06/2015 0:00,4018
19/06/2015 0:00,3944
20/06/2015 0:00,3929
21/06/2015 0:00,4325
22/06/2015 0:00,4161
23/06/2015 0:00,4087
24/06/2015 0:00,4142
25/06/2015 0:00,3972
26/06/2015 0:00,3857
27/06/2015 0:00,3900
28/06/2015 0:00,4248
29/06/2015 0:00,4153
30/06/2015 0:00,3912
01/07/2015 0:00,3799
02/07/2015 0:00,3795
03/07/2015 0:00,3614
04/07/2015 0:00,3431
05/07/2015 0:00,3813
06/07/2015 0:00,3799
07/07/2015 0:00,3765
08/07/2015 0:00,4074
09/07/2015 0:00,4170
10/07/2015 0:00,3880
11/07/2015 0:00,3631
12/07/2015 0:00,4173
13/07/2015 0:00,4159
14/07/2015 0:00,4051
15/07/2015 0:00,3346
16/07/2015 0:00,3791
17/07/2015 0:00,3514
18/07/2015 0:00,3400
19/07/2015 0:00,3636
20/07/2015 0:00,3618
21/07/2015 0:00,3429
22/07/2015 0:00,3263
23/07/2015 0:00,3437
24/07/2015 0:00,3272
25/07/2015 0:00,3272
26/07/2015 0:00,3652
27/07/2015 0:00,3658
28/07/2015 0:00,3604
29/07/2015 0:00,3426
30/07/2015 0:00,3496
31/07/2015 0:00,3156
01/08/2015 0:00,3215
02/08/2015 0:00,3482
03/08/2015 0:00,3446
04/08/2015 0:00,3421
05/08/2015 0:00,3403
06/08/2015 0:00,3489
07/08/2015 0:00,3209
08/08/2015 0:00,3206
09/08/2015 0:00,3553
10/08/2015 0:00,3530
11/08/2015 0:00,3506
12/08/2015 0:00,3417
13/08/2015 0:00,3211
14/08/2015 0:00,3264
15/08/2015 0:00,3188
16/08/2015 0:00,3554
17/08/2015 0:00,3520
18/08/2015 0:00,3571
19/08/2015 0:00,3491
20/08/2015 0:00,3299
21/08/2015 0:00,3260
22/08/2015 0:00,3200
23/08/2015 0:00,3514
24/08/2015 0:00,3612
25/08/2015 0:00,3734
26/08/2015 0:00,3653
27/08/2015 0:00,3519
28/08/2015 0:00,3268
29/08/2015 0:00,3152
30/08/2015 0:00,3350
31/08/2015 0:00,3396
01/09/2015 0:00,3481
02/09/2015 0:00,3217
03/09/2015 0:00,3277
04/09/2015 0:00,3248
05/09/2015 0:00,3553
06/09/2015 0:00,3828
07/09/2015 0:00,3320
08/09/2015 0:00,3249
09/09/2015 0:00,2660
10/09/2015 0:00,3073
11/09/2015 0:00,3101
12/09/2015 0:00,3243
13/09/2015 0:00,3549
14/09/2015 0:00,3209
15/09/2015 0:00,3115
16/09/2015 0:00,3127
17/09/2015 0:00,3079
18/09/2015 0:00,3191
19/09/2015 0:00,3337
20/09/2015 0:00,3558
21/09/2015 0:00,3027
22/09/2015 0:00,3137
23/09/2015 0:00,3140
24/09/2015 0:00,3104
25/09/2015 0:00,3159
26/09/2015 0:00,3437
27/09/2015 0:00,3614
28/09/2015 0:00,3030
29/09/2015 0:00,2981
30/09/2015 0:00,2900
01/10/2015 0:00,3036
02/10/2015 0:00,653
03/10/2015 0:00,2863
04/10/2015 0:00,2959
05/10/2015 0:00,2864
06/10/2015 0:00,2926
07/10/2015 0:00,2868
08/10/2015 0:00,2773
09/10/2015 0:00,2962
10/10/2015 0:00,3259
11/10/2015 0:00,3516
12/10/2015 0:00,2874
13/10/2015 0:00,3073
14/10/2015 0:00,2920
15/10/2015 0:00,2731
16/10/2015 0:00,2898
17/10/2015 0:00,3105
18/10/2015 0:00,3355
19/10/2015 0:00,2611
20/10/2015 0:00,2874
21/10/2015 0:00,2889
22/10/2015 0:00,2808
23/10/2015 0:00,2906
24/10/2015 0:00,3126
25/10/2015 0:00,3249
26/10/2015 0:00,2892
27/10/2015 0:00,2910
28/10/2015 0:00,2846
29/10/2015 0:00,1211
30/10/2015 0:00,2901
31/10/2015 0:00,2904
01/11/2015 0:00,3211
02/11/2015 0:00,2847
03/11/2015 0:00,2740
04/11/2015 0:00,2740
05/11/2015 0:00,2670
06/11/2015 0:00,2849
07/11/2015 0:00,3186
08/11/2015 0:00,3334
09/11/2015 0:00,2756
10/11/2015 0:00,2725
11/11/2015 0:00,2780
12/11/2015 0:00,2439
13/11/2015 0:00,2624
14/11/2015 0:00,3035
15/11/2015 0:00,3211
16/11/2015 0:00,2654
17/11/2015 0:00,2564
18/11/2015 0:00,2544
19/11/2015 0:00,2611
20/11/2015 0:00,2782
21/11/2015 0:00,3172
22/11/2015 0:00,3258
23/11/2015 0:00,2681
24/11/2015 0:00,2639
25/11/2015 0:00,2647
26/11/2015 0:00,2492
27/11/2015 0:00,2649
28/11/2015 0:00,2891
29/11/2015 0:00,3010
30/11/2015 0:00,2516
01/12/2015 0:00,2539
02/12/2015 0:00,2522
03/12/2015 0:00,2399
04/12/2015 0:00,2621
05/12/2015 0:00,2944
06/12/2015 0:00,3077
07/12/2015 0:00,2558
08/12/2015 0:00,2247
09/12/2015 0:00,2138
10/12/2015 0:00,1959
11/12/2015 0:00,2053
12/12/2015 0:00,2285
13/12/2015 0:00,2340
14/12/2015 0:00,1936
15/12/2015 0:00,1947
16/12/2015 0:00,2220
17/12/2015 0:00,2227
18/12/2015 0:00,2475
19/12/2015 0:00,2696
20/12/2015 0:00,
21/12/2015 0:00,2790
22/12/2015 0:00,2883
23/12/2015 0:00,2721
24/12/2015 0:00,2292
25/12/2015 0:00,2302
26/12/2015 0:00,683
27/12/2015 0:00,2685
28/12/2015 0:00,2664
29/12/2015 0:00,2669
30/12/2015 0:00,2663
31/12/2015 0:00,2311
01/01/2016 0:00,2617
02/01/2016 0:00,2606
03/01/2016 0:00,2748
04/01/2016 0:00,901
05/01/2016 0:00,2370
06/01/2016 0:00,2481
07/01/2016 0:00,2405
08/01/2016 0:00,2566
09/01/2016 0:00,2768
10/01/2016 0:00,3015
11/01/2016 0:00,2393
12/01/2016 0:00,2376
13/01/2016 0:00,2379
14/01/2016 0:00,2248
15/01/2016 0:00,2533
16/01/2016 0:00,2763
17/01/2016 0:00,2945
18/01/2016 0:00,2477
19/01/2016 0:00,2450
20/01/2016 0:00,2472
21/01/2016 0:00,2416
22/01/2016 0:00,2640
23/01/2016 0:00,2875
24/01/2016 0:00,3066
25/01/2016 0:00,2094
26/01/2016 0:00,1991
27/01/2016 0:00,1999
28/01/2016 0:00,1958
29/01/2016 0:00,1889
30/01/2016 0:00,2182
31/01/2016 0:00,2202
01/02/2016 0:00,1849
02/02/2016 0:00,1868
03/02/2016 0:00,2129
04/02/2016 0:00,2219
05/02/2016 0:00,2350
06/02/2016 0:00,2598
07/02/2016 0:00,2718
08/02/2016 0:00,2365
09/02/2016 0:00,2289
10/02/2016 0:00,2198
11/02/2016 0:00,2160
12/02/2016 0:00,2222
13/02/2016 0:00,2520
14/02/2016 0:00,2535
15/02/2016 0:00,2232
16/02/2016 0:00,2206
17/02/2016 0:00,2213
18/02/2016 0:00,2301
19/02/2016 0:00,2362
20/02/2016 0:00,2582
21/02/2016 0:00,2722
22/02/2016 0:00,2301
23/02/2016 0:00,2435
24/02/2016 0:00,2304
25/02/2016 0:00,2314
26/02/2016 0:00,2419
27/02/2016 0:00,2619
28/02/2016 0:00,2752
29/02/2016 0:00,2333
01/03/2016 0:00,2230
02/03/2016 0:00,2164
03/03/2016 0:00,2110
04/03/2016 0:00,2318
05/03/2016 0:00,2617
06/03/2016 0:00,2784
07/03/2016 0:00,2293
08/03/2016 0:00,2082
09/03/2016 0:00,2015
10/03/2016 0:00,2059
11/03/2016 0:00,2260
12/03/2016 0:00,2573
13/03/2016 0:00,2636
14/03/2016 0:00,2166
15/03/2016 0:00,2139
16/03/2016 0:00,2109
17/03/2016 0:00,2082
18/03/2016 0:00,2242
19/03/2016 0:00,2579
20/03/2016 0:00,2697
21/03/2016 0:00,2310
22/03/2016 0:00,2180
23/03/2016 0:00,2223
24/03/2016 0:00,2194
25/03/2016 0:00,2423
26/03/2016 0:00,2432
27/03/2016 0:00,2456
28/03/2016 0:00,2491
29/03/2016 0:00,2195
30/03/2016 0:00,2148
31/03/2016 0:00,2004
01/04/2016 0:00,2006
02/04/2016 0:00,2223
03/04/2016 0:00,2284
04/04/2016 0:00,1977
05/04/2016 0:00,1907
06/04/2016 0:00,1997
07/04/2016 0:00,1948
08/04/2016 0:00,2032
09/04/2016 0:00,2202
10/04/2016 0:00,2324
11/04/2016 0:00,2016
12/04/2016 0:00,1868
13/04/2016 0:00,1782
14/04/2016 0:00,1790
15/04/2016 0:00,1910
16/04/2016 0:00,2048
17/04/2016 0:00,2115
18/04/2016 0:00,1832
19/04/2016 0:00,1828
20/04/2016 0:00,1790
21/04/2016 0:00,1786
22/04/2016 0:00,1834
23/04/2016 0:00,2079
24/04/2016 0:00,2215
25/04/2016 0:00,1890
26/04/2016 0:00,1901
27/04/2016 0:00,1839
28/04/2016 0:00,1862
29/04/2016 0:00,1875
30/04/2016 0:00,1992
01/05/2016 0:00,2157
02/05/2016 0:00,1958
03/05/2016 0:00,1871
04/05/2016 0:00,1832
05/05/2016 0:00,1745
06/05/2016 0:00,1809
07/05/2016 0:00,1897
08/05/2016 0:00,1969
09/05/2016 0:00,1726
10/05/2016 0:00,1701
11/05/2016 0:00,1723
12/05/2016 0:00,1640
13/05/2016 0:00,1766
14/05/2016 0:00,1951
15/05/2016 0:00,2099
16/05/2016 0:00,1852
17/05/2016 0:00,1644
18/05/2016 0:00,1666
19/05/2016 0:00,1625
20/05/2016 0:00,1785
21/05/2016 0:00,1878
22/05/2016 0:00,1909
23/05/2016 0:00,1699
24/05/2016 0:00,1654
25/05/2016 0:00,1767
26/05/2016 0:00,1728
27/05/2016 0:00,1897
28/05/2016 0:00,1904
29/05/2016 0:00,1976
30/05/2016 0:00,1805
31/05/2016 0:00,1742
01/06/2016 0:00,1776
02/06/2016 0:00,1820
03/06/2016 0:00,1827
04/06/2016 0:00,2018
05/06/2016 0:00,2060
06/06/2016 0:00,1785
07/06/2016 0:00,1767
08/06/2016 0:00,1780
09/06/2016 0:00,1787
10/06/2016 0:00,1739
11/06/2016 0:00,1835
12/06/2016 0:00,1966
13/06/2016 0:00,1872
14/06/2016 0:00,1849
15/06/2016 0:00,1728
16/06/2016 0:00,1703
17/06/2016 0:00,1753
18/06/2016 0:00,1771
19/06/2016 0:00,1914
20/06/2016 0:00,1725
21/06/2016 0:00,1791
22/06/2016 0:00,1419
23/06/2016 0:00,1332
24/06/2016 0:00,1190
25/06/2016 0:00,1215
26/06/2016 0:00,1234
27/06/2016 0:00,1219
28/06/2016 0:00,1169
29/06/2016 0:00,1324
30/06/2016 0:00,1373
01/07/2016 0:00,1316
02/07/2016 0:00,1333
03/07/2016 0:00,1486
04/07/2016 0:00,1488
05/07/2016 0:00,1494
06/07/2016 0:00,1451
07/07/2016 0:00,1388
08/07/2016 0:00,1360
09/07/2016 0:00,1403
10/07/2016 0:00,1412
11/07/2016 0:00,1450
12/07/2016 0:00,1432
13/07/2016 0:00,1366
14/07/2016 0:00,1354
15/07/2016 0:00,1352
16/07/2016 0:00,1327
17/07/2016 0:00,1468
18/07/2016 0:00,1392
19/07/2016 0:00,1360
20/07/2016 0:00,1321
21/07/2016 0:00,1322
22/07/2016 0:00,1376
23/07/2016 0:00,1362
24/07/2016 0:00,1463
25/07/2016 0:00,1404
26/07/2016 0:00,1384
27/07/2016 0:00,1430
28/07/2016 0:00,1422
29/07/2016 0:00,1336
30/07/2016 0:00,1368
31/07/2016 0:00,1490
01/08/2016 0:00,1428
02/08/2016 0:00,1462
03/08/2016 0:00,1362
04/08/2016 0:00,1395
05/08/2016 0:00,1331
06/08/2016 0:00,1339
07/08/2016 0:00,1399
08/08/2016 0:00,1377
09/08/2016 0:00,1411
10/08/2016 0:00,1404
11/08/2016 0:00,1319
12/08/2016 0:00,1311
13/08/2016 0:00,1306
14/08/2016 0:00,1330
15/08/2016 0:00,1348
16/08/2016 0:00,1342
17/08/2016 0:00,1345
18/08/2016 0:00,1293
19/08/2016 0:00,1344
20/08/2016 0:00,1292
21/08/2016 0:00,1462
22/08/2016 0:00,1461
23/08/2016 0:00,1395
24/08/2016 0:00,1351
25/08/2016 0:00,1401
26/08/2016 0:00,1731
27/08/2016 0:00,1616
28/08/2016 0:00,1640
29/08/2016 0:00,1629
30/08/2016 0:00,1550
31/08/2016 0:00,1539
01/09/2016 0:00,1369
02/09/2016 0:00,1372
03/09/2016 0:00,1419
04/09/2016 0:00,1603
05/09/2016 0:00,1356
06/09/2016 0:00,1286
07/09/2016 0:00,1198
08/09/2016 0:00,1262
09/09/2016 0:00,1279
10/09/2016 0:00,1338
11/09/2016 0:00,1458
12/09/2016 0:00,1236
13/09/2016 0:00,1131
14/09/2016 0:00,1123
15/09/2016 0:00,1064
16/09/2016 0:00,1186
17/09/2016 0:00,1275
18/09/2016 0:00,1367
19/09/2016 0:00,1109
20/09/2016 0:00,1053
21/09/2016 0:00,1054
22/09/2016 0:00,998
23/09/2016 0:00,1066
24/09/2016 0:00,1159
25/09/2016 0:00,1201
26/09/2016 0:00,979
27/09/2016 0:00,943
28/09/2016 0:00,964
29/09/2016 0:00,967
30/09/2016 0:00,1020
01/10/2016 0:00,1245
02/10/2016 0:00,1245
03/10/2016 0:00,1049
04/10/2016 0:00,1024
05/10/2016 0:00,946
06/10/2016 0:00,985
07/10/2016 0:00,1056
08/10/2016 0:00,1143
09/10/2016 0:00,1152
10/10/2016 0:00,1013
11/10/2016 0:00,924
12/10/2016 0:00,917
13/10/2016 0:00,943
14/10/2016 0:00,927
15/10/2016 0:00,1122
16/10/2016 0:00,1137
17/10/2016 0:00,907
18/10/2016 0:00,883
19/10/2016 0:00,954
20/10/2016 0:00,941
21/10/2016 0:00,1017
22/10/2016 0:00,1147
23/10/2016 0:00,1207
24/10/2016 0:00,1033
25/10/2016 0:00,969
26/10/2016 0:00,1005
27/10/2016 0:00,955
28/10/2016 0:00,1005
29/10/2016 0:00,1097
30/10/2016 0:00,1159
31/10/2016 0:00,958
01/11/2016 0:00,951
02/11/2016 0:00,775
03/11/2016 0:00,719
04/11/2016 0:00,714
05/11/2016 0:00,713
06/11/2016 0:00,741
07/11/2016 0:00,562
08/11/2016 0:00,587
09/11/2016 0:00,538
10/11/2016 0:00,536
11/11/2016 0:00,608
12/11/2016 0:00,677
13/11/2016 0:00,647
14/11/2016 0:00,488
15/11/2016 0:00,521
16/11/2016 0:00,500
17/11/2016 0:00,511
18/11/2016 0:00,561
19/11/2016 0:00,633
20/11/2016 0:00,601
21/11/2016 0:00,463
22/11/2016 0:00,497
23/11/2016 0:00,467
24/11/2016 0:00,460
25/11/2016 0:00,485
26/11/2016 0:00,552
27/11/2016 0:00,585
28/11/2016 0:00,478
29/11/2016 0:00,534
30/11/2016 0:00,692
01/12/2016 0:00,427
02/12/2016 0:00,236
03/12/2016 0:00,237
04/12/2016 0:00,242
05/12/2016 0:00,155
06/12/2016 0:00,158
07/12/2016 0:00,158
08/12/2016 0:00,145
09/12/2016 0:00,169
10/12/2016 0:00,173
11/12/2016 0:00,190
12/12/2016 0:00,144
13/12/2016 0:00,117
14/12/2016 0:00,128
15/12/2016 0:00,122
16/12/2016 0:00,122
17/12/2016 0:00,144
18/12/2016 0:00,152
19/12/2016 0:00,144
20/12/2016 0:00,148
21/12/2016 0:00,137
22/12/2016 0:00,159
23/12/2016 0:00,137
24/12/2016 0:00,130
25/12/2016 0:00,131
26/12/2016 0:00,129
27/12/2016 0:00,123
28/12/2016 0:00,120
29/12/2016 0:00,134
30/12/2016 0:00,139
31/12/2016 0:00,128
01/01/2017 0:00,133
02/01/2017 0:00,129
03/01/2017 0:00,131
04/01/2017 0:00,121
05/01/2017 0:00,113
06/01/2017 0:00,99
07/01/2017 0:00,132
